,0,1,2,3,4
0,7916,Sharps Disposal Container,"Safely dispose of Xacto knife blades, single edge razors, double edge razors, box cutters, utility knife blades, carpet blades. Keep old blades away from harm. Oval cylinder - 31mm x 38mm x 90mm high. Walls are tough and 3mm thick, print in one piece with 30+% infill. Tape over the slot and throw in the trash safely without worrying that someone will cut their fingers on loose blades. Design makes it difficult to shake out blades but it can be done, so tape over the slot before disposal.",1150,Pinholeprinted
0,7917,120 Takeup Spool for 35mm Film (1),"Do you have a 120 film camera? Want to shoot images with the sprocket holes exposed? Want to shoot specialty films that are not available in 120 format? If so, or you just like to play with film, these adapters are for you. This takeup spool winds up 35mm film onto a 120 format spool. The matching 35mm film adapter is at http://www.thingiverse.com/thing:323120. There are two STL files, one with and one without supports. The supports are necessary - the one without supports requires setting your slicer to generate supports. If in doubt, print the one with supports. The supports are easily cleared away with a twist of your fingers. These were designed for the Flyer 6x6 camera developed as a result of the Pinhole Printed Kickstarter project (http://www.pinholeprinted.com) but can be used in any 120 medium format camera. Version C License: CC by SA 3.0 - Attribution required",1150,Pinholeprinted
0,7918,3D Printer Filament Spool,"Tested and working - open source, quick, simple, standard (2"" PVC connector available at any hardware store). Used when your filament comes on a crappy cardboard spool. Print 2 sides and use PVC glue to glue sides onto a standard 2"" PVC pipe connector. 180mm in diameter and takes a full 1kg of filament, rolls easily on 3/4"" PVC pipe. Needs an 8x8 bed. If you scale it down, it won't fit the 2"" PVC connector. I use a battery powered drill and a bolt glued into a 3/4"" PVC pipe, taped up, to respool from a cardboard spool. Works well and I no longer get jams from the cardboard sides spreading and the filament falling into the crack.",1150,Pinholeprinted
0,7919,35mm Film on 120 Spool,"UPDATES 10/29/14 - Added the matching spool - thing: 522005 10/7/14 - Added a combined STL 7/6/14 - I've added a PDF Read Me guide to using the adapter 6/16/14 - updated files to improve fit and reduce friction. May be loose on some commercial canisters but will now fit CineStill film and possibly Kalt. Print using 50% infill. Tested and working. This adapts 35mm film canisters to work as a 120 format spool, and allows shooting 35mm film in any 120 medium format film camera. The 35mm film is centered on the 120 spool. Using this adapter allows using films that are not available in 120 format, and the entire 35mm film is exposed, resulting in images out to the edges, sprocket holes and all, resulting in a unique effect. You may also want the matching spool at http://www.thingiverse.com/thing:522005 Do not force adapters on. Make sure the splines are aligned and if tight, trim/sand or wiggle on carefully. The splines may need to be trimmed to fit Kalt bulk loading canisters and some others. The hole for viewing the film number (usually a red window) on the camera must be taped over with black gaffer's tape or some suitable opaque tape to avoid back side exposure of the film. You will need to wind blindly about 1-1/2 turns at the beginning and taper down to 1-1/4 turn at the end. Most medium format cameras have no rewind, so you will need to unload the film in a darkroom or changing bag and manually rewind the 35mm film back into its canister. When processing, specify ""process only"" and ""do not cut"" and cut the film yourself. These were designed for the Flyer 6x6 camera developed as a result of the Pinhole Printed Kickstarter project (pinholeprinted.com) but can be used in any 120 medium format camera. The combined STL is printed as is. If using the individual parts, the bottom STL part is printed as is and the top STL part must first be rotated 180 degrees about X or Y to sit flat on the bed for printing. Now recommending 50% infill due to the small cross-section of the splines. If you do not have a 3D printer or have it tied up with other things, check at http://www.pinholeprinted.com/order/35mm-film-to-120-spool-adapter/ for alternatives. This is CC by SA 3.0 - this means anyone can freely print or even sell the adapters - but you must provide attribution if you do so. You can print a Thing Tag right off this page and display it if demonstrating your printer capabilities or distribute it with any copies you sell.",1150,Pinholeprinted
0,7920,"E3D Cooling Fan (for v5, not v6)","UPDATES * 6/4/14 - I have added a version 3 STL file that increases the room for the fan, and also removes built-in support since that has been difficult to get out. The new Slic3r supposedly has much better support generation. This is untested - if you print it, please comment on your results. Original v2 STL - while the 2 breakout sections are somewhat difficult to remove, the CAD view does show the yellow breakout sections - just do it slowly and carefully. This cooling fan has been in continuous use for 2 months now printing cameras from my Kickstarter Pinhole Printed project (www.pinholeprinted.com). It works very well and as yet, I have not seen a need to improve on it by using a second fan. This is a cooling fan for my E3D, mounted in a Solidoodle 3. The original hot end plugged up once too often and so I installed my E3D, which works really well. However, the E3D has its own fan and the size makes mounting a separate print cooling fan difficult. So I combined the two into one 40mm fan, which runs continuously. Two-thirds of the airflow goes to the E3D heatsink and one-third is diverted to cool the print. There's no control over the airflow to the print. It's not perfect but it works pretty well and doesn't reduce the build volume of the Solidoodle 3 anymore than the E3D did. The cooling circle is partial to allow for the E3D heater and thermistor wires. How I'd put it - if you're not having a problem with hot filament, you don't need this. If you want to cool your filament some, then try this. Be sure to check the instructions, now that it's under another tab.",1150,Pinholeprinted
0,7923,Cool Birdhouse v2,"I liked the concept of using a CD as the bottom, inspired by Gyrobot, both for drainage and easy cleaning, plus shortening the time to print. So I modified the Cool Birdhouse to take a CD/DVD for a bottom. See Cool Birdhouse for additional info about the design and instructions. Kudos to Gyrobot and the Birdhouse Bauble for inspiring the use of CDs!
Added a CD as the base - you must print this at actual scale (1:1) for this to work. Otherwise, print the original Cool Birdhouse or use the CD model provided by Gyrobot. Note that there is a bridging challenge at the base, so your printer must be well-tuned. There are a number of bridging and torture test models out there to aid you in tuning your settings.",1150,Pinholeprinted
0,7924,Tension Nut Filament Guide,"I added a filament guide, based on my tension nut, so I don't need to worry about the filament looping off the roll on a long unattended print job. The tension nut is tight enough that it doesn't need a screw to hold it in place though you can add one if you need it. The hole has a large fillet on both sides so the filament will pass through easily and the arm should accommodate various spools. You can add a small square of foam in front of it and push the filament through. The foam will clean off any loose dust or particles on the filament before it gets to your extruder.",1150,Pinholeprinted
0,7925,Solidoodle Carry Handle and Spool Holder,"These combine a carry handle and spool holder for the Solidoodle 3 into a single unit, one left and one right, which makes moving the S3 much simpler. I had previously printed gsterley's Solidoodle Spool Holder Mk2 (thing:97734) and fredhag's wire guide (thing:94675) but needing to carry my S3 around prompted me to create these with the wire guide included. Use a section of 3/4"" PVC for the spool holder and my tension nuts (seen in the pics) at http://www.thingiverse.com/thing:116872, and filament guide (http://www.thingiverse.com/thing:117621).",1150,Pinholeprinted
0,7926,"Tension Nut for 3/4"" PVC Pipe","Keep things in place on a 3/4"" PVC pipe. I use these to keep my spools from wandering all over during a print job. I started with gsterley's Solidoodle Spool Holder Mk2, but now use them with my own. They keep a tight grip on the pipe but flex to accommodate variances in pipe diameter.",1150,Pinholeprinted
0,7927,Cool Birdhouse,"This is a double shell, solar-vented cool birdhouse, printable in one piece. Your chicks will thank you! There is a drain at the bottom and a ring of ventilation holes at the bottom and top of the inner shell, and another ring of slots and holes at the bottom and top of the outer shell. Any sunlight on the outer shell sets up a convection cycle with cooler air being drawn in through the lower ring of slots and rising to exit the large holes, so the inner shell and nest remain cooler. A post and ring joins the two shells at the top for a sturdy hanger. The roof, lack of a perch, and gap between shells makes it difficult for a predator to reach the eggs or chicks. There's no bird bath because chicks won't appreciate the resulting disturbance or encouragement of predators, and the opening is high enough that the chicks won't fall out before they are ready. Please let me know how you do! I used http://www.drsfostersmith.com/pic/article.cfm?aid=2194 as a guide to design. Sizing - check. Heating and cooling - check, but there's no insulation for winter except to cover exterior holes to trap dead air. Proper drainage - check. Safety - check, while there's no metal plate, there are two openings that would have to be enlarged, and a squirrel would have trouble hanging on anyway. Mounting and access - check/fail. There is no cleanout plug - you'll have to use a hooked wire and fish out all the nesting materials to clean it out.  Look at v2 for one with a removable CD bottom.",1150,Pinholeprinted
0,7929,Sphere Piggy Bank,"I needed a piggy bank for my loose coins but I'm not crazy about pigs in the bedroom. Traditional style - shake 'em out or break it. With these, you can probably break it cleanly on a seam with a razor and superglue it back together a few times. This is a ~5"" sphere (200mm) and holds a lot. If you want something smaller, I suggest scaling it by 0.8 for 4"" or 0.6 for 3"". Christmas tip - print smaller ones for your children, fill them up with loose change throughout the year, and then give them the spheres under the tree. This is printable, but it may be a challenge and the top won't be as clean (see photo). For appearance, the pyramid (thing:105742) may be a better choice. Update note - I'd recommend printing this at 0.8 size, not full size, (about 4"") to go with the pyramid. Should make it slightly easier to print.",1150,Pinholeprinted
0,7931,Coaster box and Coaster/Plate rack,"The box is specifically made for the small coasters I made in my previous uploaded creation.
The rack was originally designed for greater plates but also functions nicely as a smaller version for the coasters. The box is printed out in ABS plastic, the rack in PLA plastic.",21150,mieke van der poll
0,7932,"The Ess, iPhone 6+/6/5/5S Apple Lightning Charging Dock","Sometimes, stories are best told in numbers. 6 days. 15 design iterations. 1740 minutes of cumulative 3D printing time. 5 coats of stain. 4 trips to Home Depot. 12 filament colors to choose from. And, all of this started on Tuesday and I'm ready to do it all again on Monday. Check out the other designs at http://ShookIdeas.com . If you really like the design, you can order one from my 3Dhub or Etsy!
https://www.3dhubs.com/charlotte/hubs/shook-design
https://www.etsy.com/listing/242820786/ess-charging-dock-for-apple-lightning?ref=shop_home_active_1
Thank you!
Justin",16414,shookdesign
0,7933,3D Filament Support / Adapter,"This is used to attach the roll of filament to your support. It will make the roll spinning thanks to the 608RS bearings.
To be a complete set u will need to print 2 pcs of the stl file attached.I printed it at a 0.1 layer. After you printed it add the following hardware: > 2 pcs 608RS bearing > 4 pcs M3*8 Screw > 4 pcs M3 nut > 1 pcs 8mm threaded rod - 130mm length > 6 pcs M8 nut > 6 pcs M8 washers",22125,hm3dp
0,7934,Poker Card Guard,"A small poker card guard, very useful in protecting your cards when playing a home game with your friends. It has a 45mm diameter and a 4 mm height. I printed this at a 0.1 layer height and a 20% infill. It takes about 1h and 20' to print.",22125,hm3dp
0,7935,Poker Card Guard (Nr. 2),This is my second poker card guard that i designed. If you like to play poker with your friends you will definitely need one of this to protect your cards...oh and they will definitely be jealous. It has a 45mm diameter and a 4mm height.,22125,hm3dp
0,7936,Easy Maze,"A very easy 3D printable maze, perfect to play with when you are bored. Just add a small sphere and let the Indiana Jones in you find the way out.
It was intended to be 107mm length and 87mm width but feel free to resize it at what size best fit you. The walls are 3mm thick with a gap for the ball at 7mm length, so a 5mm ball will be perfect. On top u can leave it like this, or you cand add a 2mm plexiglass sheet to protect the ball from falling. Enjoy.  ",22125,hm3dp
0,7937,Hexagon Mount for direct drive extruder included with Folgertech,This is a remix with slight adjustments for a Hexagon hot end.,21840,tamarintech
0,7938,Belt-and-pinion for a standard NEMA motor,This design requires 2 x 608 bearings and is for a 6mm belt. Inspired by OpenBuilds and others belt-and-pinion systems I created this design to experiment with using this configuration with mostly printed parts. You will need:,21840,tamarintech
0,7939,"Standoffs for proximity switch, Wilson auto bed leveling",Remixed for use with a proximity switch.,21840,tamarintech
0,7940,Idler rod for extruder guidler,Quick print for the rod in a guidler. Simple cylinder created in scad with small adjustments for tolerance. No problems and no real signs of wear after several weeks of usage.,21840,tamarintech
0,7941,Secure groovemount plate,"I created a very basic groovemount plate in two pieces that can be used together to secure a hot end such as the Hexagon hot end. The standard aluminum plate doesn't prevent the hot end from sliding forward. Normally, you would have an extruder or guide but I preferred to have this very simple two-plate system instead. This makes it easy to mount the hot ends in a Bowden configuration on a standard mount.",21840,tamarintech
0,7942,GoPro 4 session V.01,"A basic shape from the new Gopro 4 , it ideal for new projects and make some accessories for this cam.                                                              Version. 01",14418,PIPE AGUIRRE
0,7943,Clamping Knob For M8 Nut,"While preparing for a family trip the day after one of the clamping knobs for the cars rooftop bike rack cracked. While the clamping knob holds a regular M8 nut i could have just used a wrench to tighten it i but instead i decided to make a new one.
This is a clamping knob which holds a M8 nut and can be used on a M8 threaded rod.
This is what makes 3Dprinting so cool, being able to make your own spare parts.",18846,DanielNoree
0,7944,Canadian Currency Coin Sorter,"This is a shaker style CAD coin sorter.
It uses only 5 meters of filament per tray - it also only takes about 1 hour to print each tray.
I did not make a penny tray, if you would like one I can make that file. The bottom part will collect dimes.
In my demonstration (https://www.youtube.com/watch?v=NnzmoVhZ84A) I did not print the toonie tray. I tend to spend the larger coins quick so its only the small ones that build up.
I wish I had more toonies... Feel free to send me some ;)",21411,IonPunk
0,7947,PANDORO Tealight Candle Holder,Xmas Tealight candle holder inspired on the traditional Italian Christmas sweet (Pandoro).,19675,Helder L. Santos
0,7948,support de remplacement pour biberon de diametre 54 mm,support de remplacement pour biberon de diametre 54 mm,21904,dada roro
0,7949,PEN HOLDER,Very stylish Pen Holder. A Cool solution for a modern office.,19675,Helder L. Santos
0,7950,Futuristic defense weapon,"Arme de défense revisitée par moi dans un esprit futuriste .
Cet objet est à sa taille minimum , il peut etre agrandi avant tranchage .
**Les fichiers sont identique car il faut en inverser un **.
Defensive weapons revisited by me in a futuristic spirit.
This object is at its minimum size, it can be enlarged before slicing.
** The files are identical because it is necessary to reverse one **.",12527,fabrication perso
0,7952,Valeria Lamp,Valeria is a very clean and stylish lamp. Its small dimensions makes it suitable to be used has a bed side table lamp or in a living room. It is easy to assemble and print. It is support free and it doesn't need glue to be assembled. It was design for best print quality on FDM Printers.,19675,Helder L. Santos
0,7953,L TEALIGHT HOLDER,So simple but yet so beautiful this tealight candle holder. Inspired on flowers and geometric patterns. Its design was optimized for the best printing quality on FDM Printers. Support Free.,19675,Helder L. Santos
0,7954,Walkera 250 Cow Catcher (bumper),"Front Bumpers for the Runner;-)
You Need to glue it to the Frame for more stiffness",21305,copterconnection
0,7955,Walkera Runner Battery impact beam,Crash protection against the batteries Impact to the bottom plate of the Walkera Runner 250,21305,copterconnection
0,7957,Never Loose Gadget Holder,"keep save all your Gadgets In one Place, Smartphones, Iphone, Ipad Mini, Tablet Pen, USB and more., You can adapt for your phone resizing, Original Model are for Iphone 4 & 5, enjoy this Useful 3d Print for Never loose your multiple Gadgets at Office or Home.",1191,zbrushingmx
0,7958,Scrap Metal Figure Base Rev 1,Scrap metal figure base Rev 1 for D&D style characters and miniatures. These bases have the Warhammer 40k style sides. Great for your goblin army.,9781,Brictone
0,7959,Pillar Ruins Pack,"A variety of 7 different Greek style pillar ruins to add life to your ruin city miniature or board game.  Each a separate file to easily print the pillars as you need. 
Includes:
Pillar_Unbroken_Original_3D_Printable_Top
Pillar_Broken_Bottom_Original
Pillar_Broken_Bottom_Variation_01
Pillar_Broken_Bottom_Variation_02
Pillar_Broken_Laying_Down
Pillar_Broken_Stump_Original
Pillar_Broken_Stump_Variation_01
Pillar_Unbroken_Original
Celtic door not included",9781,Brictone
0,7960,Your City & Skyline,"https://youtu.be/WgWDgH90MN8
This is my city & skyline. There are making method and tip on the picture. The building and window have different light transmittance because it has different thickness. No rule for decorating your city. Everyone can make their own city & skyline using my modeling. Or, someone will make new design of building and share it on Pinshape.
Come to my site at https://www.facebook.com/DesignEunny",15700,Eunny
0,7961,STYLISH BRACELET,Stylish Bracelet - 68 mm Diameter. Optimized for best printing quality on FDM Printers and Support Free.,19675,Helder L. Santos
0,7962,SOAP HOLDER,"Stylish and Organic Soap Holder easy to print and with nice features. It has a hole in the centre that leads the water under where it is collected, keeping the soap always dry. Small or ending soaps can be easily positioned between the centre embosses, lean on the side. Optimized for best printing quality on FDM Printers and Support Free.",19675,Helder L. Santos
0,7963,CHIPS BOWL, CHIPS BOWL it's an original bowl that will impress your family and friends on parties or occasions. Optimized for best printing quality on FDM Printers and Support Free. ,19675,Helder L. Santos
0,7965,"""Simple"" Multi-material Ornament using TinkerCAD",This thing was made with Tinkercad. Edit it online https://tinkercad.com/things/kKzOeukg5Ls,22384,alex_dick
0,7966,Portland 3D Printing Lab Keychain,"Small and quick, but legible. Its the perfect compliment to any ring of keys and won't fill up your pocket!",22384,alex_dick
0,7967,Mason Jar Handle,"We're about to release a new version of our Annealable High Temp PLA with improved HDT over standard PLA. What better way to celebrate than to print a heat resistant wide-mouth, pint mason jar holder! Could make a good Liter Beer Stein using a quart jar :-)",22384,alex_dick
0,7968,Bevel Gear Toy Set,"If you were a kid that grew up with Legos, then you are a lot more likely to understand the fun of the gear set. You can scale it to any size you want and it's still a 3:1 ratio :). The gears should be 100% fill though to prevent any delimitation under gear loading. I would also use a strong material like ABS/PLA/Nylon. The shaft is press fit, so use a rubber hammer and a socket over the shaft to assemble to the pinion. Hack this design and make a prototype! Have fun. 
Like this design? Check out my website or my shop on Etsy!
http://ShookIdeas.com
https://www.etsy.com/shop/ShookIdeas?ref=hdr_shop_menu
Thanks!",16414,shookdesign
0,7970,Wider chain bracelet,"I wanted to expand on my previous printed bracelet with something wider for men.  I've also included the file for a three link extension that can be snapped in for bigger wrists.  I built this support free using medium quality settings in ABS on a taz 5 utilizing simplify 3d.  Note, as of 8/19 I uploaded one that doesn't need the extension for the same length.",16824,dorian_ferrari
0,7971,Remote control caddy,"This is an update to the one I made for myself using .06"" thick walls rather than the .110 thick which took 40 hours and half a roll of filament.  The new one thinks it will take about half the time.  I printed this in ABS using fast settings on a taz5 and Simplify 3d.  I think that PLA would be better, but my taz doesn't get along with PLA..  I have two deep outer pockets for receiver remotes or large tv remotes, a slot for a fire stick remote, and three medium size slots for dvd or similar remotes.",16824,dorian_ferrari
0,7974,Gro-Scooter,"Gro and Snap together your own range of toys. Free downloadable toy range for tinker kids.Released by desiigro, made by desiigmo.",20072,desiigmo
0,7975,Gro-Airstream,"Gro and Snap together your own range of toys. Free downloadable toy range for tinker kids.Released by desiigro, made by desiigmo.",20072,desiigmo
0,7976,Gro-Beetle,"Gro and Snap together your own range of toys. Free downloadable toy range for tinker kids.Released by desiigro, made by desiigmo.",20072,desiigmo
0,7977,Gro-Trailer,"Gro and Snap together your own range of toys. Free downloadable toy range for tinker kids.Released by desiigro, made by desiigmo.",20072,desiigmo
0,7978,Push-pin Hook,"Have you ever seen such a big push-pin? This is able to hang a hanger, headphone, coat and others. First, please attach a circle parts on the wall using screw. Then, install a body part on it. If rotate it 90 degree, these can be fixed. Regarding usage, please check  how to install",16136,WallTosh
0,7979,PC CABLE CLIP,"A simple solution to organize your computer cables that you can easily 3D print at home. Optimised for the best printing quality on FDM Printers, Support Free and doesn't need glue to be assembled.",19675,Helder L. Santos
0,7980,SAMPLES SPOOL,"3D Printed Filament Spool for filament samples. Optimized for best quality on FDM printers, Support Free and doesn't need glue to be assembled.",19675,Helder L. Santos
0,7981,ONEPLUS ONE LAMP STAND,Not just another dock station. Use the flashlight from the camera to illuminate your desk or bed side table. Connect your ONEPLUS ONE phone to the charger through this dock and start enjoying the light from your phone like you never did before. Optimised for the best printing quality on FDM Printers and Support Free.,19675,Helder L. Santos
0,7983,glasses,glasses,21002,quentin_guillemin
0,7984,1ass coin,gold coin,21739,mark_kovalchuk
0,7985,Marvin the Martian Ray Gun,"THIS IS NOT A REAL 3D PRINTED GUN!
Sorry I thought I'd start with the disclaimer since '3D Printed Gun' can cause a bit of fuss at the moment! This gun was created to replicate the classic Marvin the Martian Ray Gun from Looney Tunes, to be used as a prop with a costume. If you glue things in correctly, the trigger actually moves, and the dial on the back to control the size of your KABOOM turns as well. Make sure you slot these parts into position as you glue the 2 halves of the body together, following the exploded view shown in the images.
The parts were split this way to fit on an Up! Plus 2 printer, and minimise support material requirements. Super glue is great for gluing everything together, some undercoat and sanding to clean things up, and a nice yellow spray paint to finish things off.
Read all the details and see photos of the process of 3D printing on my blog https://edditiveblog.wordpress.com/2015/08/07/marvin-the-martian-ray-gun-complete/",19460,edditive
0,7986,Capsule Corp. Storage - Dragonball Z,"This is a working replica Hoi Poi Capsule Corp capsule inspired by the Dragonball and Dragonball Z series. It is completely functional and can be used as tiny storage for all things small. To open the capsule simply press the top button and it pops open. The capsules feature a flat bottom so they can stand up freely and labels can be added for that authentic Dragonball feel with nothing more than a glue-stick. Standard print time is approx. 30 mins per capsule and you can make as many as you like.
A whole range of downloadable clips, clasps and templates come packaged with the capsules to give you options to put them anywhere, be highly customizable and have one ready to use at a moments notice. Use them to organize your workshop, keep small items safe in your bag or even wear one as a necklace, the possibilities are endless. 
Each Download Contains: 
- Fully functional Storage Capsule STL 
- Capsule Single Clip STL 
- Capsule Double Clip (1/2/3 axis) STL 
- Capsule Printed Label Template (black/white) JPG 
Dimensions: 
Centimeters : 2.00 w x 2.00 d x 6.00 h 
Inches : 0.78 w x 0.78 d x 2.36 h 
Mutant Design (c) 2015",17703,Mutant Design
0,7988,Bhima,"In the Hindu epic Mahabharata, Bhima (Sanskrit: भीम), is the second of the Pandavas. The Mahabharata relates many events which portray the immense might of Bhima. Bhima is responsible for slaying all hundred Kaurava brothers in the Kurukshetra War.",21345,vijay singh
0,7989,"Iowa Cookie Cutter, set of four","Iowa state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie.   ",18886,Jeff Freed
0,7990,"Alabama Cookie Cutter, set of four","Alabama state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 75 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie.",18886,Jeff Freed
0,7991,Human Tooth,Human Tooth,1191,zbrushingmx
0,7992,Ceiling Hooks,Ceiling Hooks to Hold my QuadCopter,21560,mgseatek
0,7993,Axegasmic Vibe Sleeve,"Axe themed mini bullet vibrator sleeve. Has an 18 mm diameter by 60 mm hole to accommodate the bullet. 54 mm long, 28 mm wide, 135.5 mm tall. To see my other adult designs visit:
http://sexshop3d.com/vendor/pierrimus/
I would suggest .2 mm layer height and supports. ABS with Vapor smoothing is perhaps the best for sealing for sanitation purposes or you can try a silicone spray.",19977,Pierrimus
0,7994,Walkera Runner 250 battery Impact beam with Lipo warner tray,This one keeps the Lipo warner in place,21305,copterconnection
0,7995,PipeVase2,"This is a modified version of the pipe-ring vase I uploaded earlier. I changed the rib shapes from round to square, increased the number of ribs, and changed the twist a little.  The part is 216 mm high and printed in a little less than 24 hours with a 0.200 mm layer height.",16681,Birk Binnard
0,7996,"Texas Cookie Cutter, set of four","Texas state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie.",18886,Jeff Freed
0,7997,"Pennsylvania Cookie Cutter, set of four","Pennsylvania state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie.",18886,Jeff Freed
0,7998,Star Trek: Voyager EMH mobile emitter,"Help with my new creation!
There are a few good representations of the Doctors Mobile emitter on-line but none that were just right so here is mine. It has some circuitry on it to give some detail without needing to get a PCB and cut it to size which all of the ones I have found need. Video Here
There are 2 versions of the emitter, one without holes on the back and one with. The holes are meant for these magnets which also go in the triangular part so that you can attach it without pins or velcro. I have also included an adaptor so you can use a baby pin to attach it. Ive got the mind to make a few more pins/badges from Star Trek which will use the same pin and magnet layout so they are interchangeable so keep an eye out for that :)",20130,Nicholas Mann
0,7999,Ascender Chevy Tailgate Light Bar,"This light bar will replace the sticker on the tailgate of your Ascender.  To complete and mount, you will need 6x 1.6x4mm screws (Available though Fastenal) and a strip of Led Lights (http://www.amazon.com/Triangle-Bulbs-T93007-Waterproof-Flexible/dp/B005EHHLD8/ref=sr_1_2?ie=UTF8&qid=1439098867&sr=8-2&keywords=led+strip). You will only need 9 of the LED's in the strip.",10489,Adam @ Spare Time Hobbies
0,8000,Axial Yeti Rear light Cover,"This is a simple light cover. Glue in place, prints in about 10min with translucent PLA or ABS.",10489,Adam @ Spare Time Hobbies
0,8003,Retro Gadget Goggles,"From a Viral Photo, here's the simplified version, for you to comment Techie stuff on Youtube. The main part, Part 1 of 3, the Radar Goggles!",13061,edgarinventor
0,8008,Toothbrush holder teddy bear,"The teddy holds the toothbrush on his arms.
An update with real fotos, follows in about 2 weeks.",15916,Gabriel Steeal
0,8010,Chain Link Tablet Stand,"This is a tablet stand made to looked like welded chain links. The links and link assembly were modeled with Solidworks. Then the file was modified in Rhino to union all the parts. Then it was modified in Meshmixer to smooth the link joints, add the the little studs on the front three links and add support structure. This print is challenging - Lots of steep overhangs and bridging. I'll admit it took a few attempts to get it to print. Usually the bottom of link loops broke away from the support posts.",17189,PRINTinZ
0,8011,"Kansas Cookie Cutter, set of four","Kansas state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie.",18886,Jeff Freed
0,8013,MK8 / MK10 / CR-7 Extruder,MK8 / MK10 / CR-7 / CR7 Extruder,19987,josephchh
0,8014,Krystal Penholder,"A pratical and spacious designer pen holder with the shape of crystal elements. Print with 0.3mm layer, 20% infill",20997,FSR3D
0,8015,Tie-shaped napkin,Tie-shaped napkin ring to make your dinners more fun and elegant,20997,FSR3D
0,8016,Pekkle,Pekkle,19987,josephchh
0,8017,Summer Cookie Cutters Collection,This  summer is the perfect opportunity to relax in the sun with family and friends while enjoying  unique customized baking products. ,9703,OogiMe
0,8018,"Gearhead iPhone 5/6 Dock, Spiral Bevel Gear 51T/17T, 3:1 Ratio","This is a fanciful, yet functional rotating, spiral bevel gear, iPhone dock. Yep, that's a mouthful. This is the fun and ultimate EngiNerdy desk piece. Anyway, I'm an engineer by trade, so I'm a gear head. This dock was designed for the OEM Apple lightning cord to route through the rotational shaft/base. This is to prevent binding when the assembly rotates. I used GearTrax CAD software to create a perfect spiral bevel gear mesh at a 3:1 reduction. I printed this in eSun white PLA on an Ultimaker 2 Extended:
Like this design? Want me to make a custom design/prototype for you? How about a finished 3D printed project sent right to you in the mail? All of this and more can be found at my website or my shop on Etsy!
http://ShookIdeas.com
https://www.etsy.com/shop/ShookIdeas?ref=hdr_shop_menu
Thanks!
Ext. Temp: 210C
Bed Temp: 60C
1st Layer Speed: 25 mm/s
Speed: 60 mm/s
Brim for adhesion of the gears
No Supports Needed
The gears should be 100% fill to prevent any delimitation under gear loading. The shaft is press fit, so use a rubber hammer and a socket over the shaft to assemble to the pinion. The bolts used to attach the dock to the 51 tooth gear are M4x20mm Hex bolts that you can buy at any regular hardware store down the street. Leave a comment if you have any questions or concerns? Have fun!",16414,shookdesign
0,8019,"Alaska Cookie Cutter, set of four","Alaska state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 75 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie. This design would be best used as a pattern for an outline.",18886,Jeff Freed
0,8020,Goku Super Sayayin,"Goku Super Sayayin for al DBZ Fans, 3D Printable Model ",1191,zbrushingmx
0,8021,"North Dakota Cookie Cutter, set of four","North Dakota state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie. The Texas set of four are to show you the difference in sizes. ",18886,Jeff Freed
0,8022,"South Dakota Cookie Cutter, set of four","South Dakota state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie. The Texas set of four are to show you the difference in sizes.",18886,Jeff Freed
0,8023,"Arizona Cookie Cutter, set of four","Arizona state shape cookie cutters in four sizes, small - 2"", medium-3"", large-4"", and x-large - 5"". They are .65"" tall. Make them with FDA approved PLA. We set the settings for 200 c and bed at 45 c. Some people will take the 5"" to cut the out side of the cookie and then take the 2"" for the inside of the cookie. The Texas set of four are to show you the difference in sizes.",18886,Jeff Freed
