,0,1,2,3,4
0,17745,Steampunk shelf support,"A shelf support for glass shelves. In this case 8mm thickness, but can be scaled for other glass thicknesses. The design is steampunk, but of course you can paint it any way you like. I printed with a more dense infill (50%), it can hold heavy glass plates and is moun ted by 2 screws. No print support needed. Prints in 2 halfs. The steampunk paint tutorial can be found at https://www.youtube.com/watch?v=79kPnW7eqSc",63776,RobinH
0,17746,Rat tunnel,"Linkable tunnel piece for rats or other small pets. Pieces fit tight into one another and can be 360 degree rotated to form any tunnelshape you like. 12 pieces form a complete circle. Comes with 3 models: without raft , with raft (for adhesion) and a piece with a side entrance/exit. Only the one with the hole has to be printed with support. The normal one prints supportless. Please don't forget to like.",63776,RobinH
0,17747,Temple,Very nice little temple with 5 colums I designed for a magician. Prints very small or very large and completely supportless in 2 parts.,63776,RobinH
0,17748,Deodorex holder,"Personal problemsolver: When my Odorex is almost empty, there is no way to have it stand upside down in order to use the last bit of deodorant in the bottle. Smart guys....but with my Odorex holder it can. You can scale it to fit other brands of deodorant.",63776,RobinH
0,17749,Battery Bracket Upgrade - Turnigy TZ4 1/28 Scale (Mini-Q3/Q5),"This is a battery bracket upgrade I did for my Turnigy TZ4 1/28 Scale RC Car. I replaced the stock 400mah battery with a 800mah battery and it was putting too much stress on the elastic band that held it in place, it was not very protected because of how much taller it is.. 
The mod is derived from replacement PN 9315000194-0
Works for.. Turnigy TZ4 1/28 SINOHOBBY Mini-Q3 & Mini-Q5",63828,JAT.MN
0,17750,Basic Laptop Stands/Legs,"These are just some basic riser legs to lift up a laptop that is in the corner of my office acting as a server. It doesn't get too hot so trying to keep it cool isn't really the goal here, mostly im trying to keep it off of a flat surface so that it doesn't get as hot is all. I will probably rework one of the legs to be able to put a fan in it in the future. Instructions: You will need to print 2 Lefts and 2 Rights, arrange them to the corners of the underside of the laptop and you should be set. Currently I have done mine on Medium quality with about 8% infill is more than sufficient for my needs. This is a work in process, with my printer I have not been able to bridge correctly to produce this part flawlessly regardless what direction its standing on the build table.. I have found laying on its side produced the most reasonable results for my taste. *Printing with a Wanhao Duplicator 4",63828,JAT.MN
0,17751,IKEA Table-Side Headphone Hanger,"This was designed to slip over the edge of an IKEA ""LINNMON/ ADILS"" Style table. The hook side was made to hold my Corsair Vengeance 1500 headphones. Printing at 5% Infill this hook has more than enough strength to hold these headphones and more (much higher weight limit! lol)",63828,JAT.MN
0,17752,OpenRC F1 Standard Rubber Tire Adapters,"These are 3D printed adapters to allow the mounting of standard R/C F1 tires on the wheels from the original design. 
After printing the included tires with both TPU and NinjaFlex I decided that it needed real tires. 
I posted a driving demo with all 3 of my designs installed on the car: https://youtu.be/g154r7Dcjas
Front Suspension: https://pinshape.com/items/17983-3d-printed-openrc...
Rear Suspension: https://pinshape.com/items/19186-3d-printed-openrc...
Standard F1 Rubber Tire Adapters:https://pinshape.com/items/17752-3d-printed-openrc...
Instructions: Print 6x ""Tire_Adapter_Supported"" and 2x ""Tire_Adapter_Supported_Front_Inner"". 
Print the original rear wheels as-is. 
Print the front wheels, but set your slicer software to remove the bottom 6mm off of them. (In Cura the setting is called ""cut off object bottom"") This will allow you to use the narrower front tires that the normal F1 cars use. 
Remove the support rings. 
Press the adapters on both the inner and outer ends of the wheels and glue them with CA glue or similar. 
Fill the gap with a foam insert of your choice and mount up your new tires! 
The tires I used are: Sweep SW-F1FM 1/10 Formula 1 Front Tires V2 - Medium (2pcs with inserts) http://www.hobbyking.com/hobbyking/store/__65461_...
and Sweep SW-F1RM 1/10 Formula 1 Rear Tires V2 - Medium (2pcs with inserts)
http://www.hobbyking.com/hobbyking/store/__65461_...",30411,ryan_hoagland
0,17753,BusStopper,"A manually set Bus Line Indicator for the Blind and Visually Impaired. Stop just the Bus you want, not every one that passes by.",13061,edgarinventor
0,17754,double helix,simple design by me,61984,Farshad Zamani
0,17755,Veronica perscica,A flower to be posed,41344,fabrice jean-pierre
0,17757,USB holder,Holder with loop to fit EMTEC Nano Pop Flash Drive,10122,calista.rey
0,17758,Kid boo - DBZ,"8 Files
8 Parts ",10649,Rafael Abreu
0,17760,Amelix tankoped,"PRINTING INSTRUCTIONS: . Insert balls into sockets with side to side rocking action - pliers recommended. Some sanding might be required depending on your printer. 0.2mm layer height.
Amelix LEG_armor_upper_front.STL  -print 2x 20%infill, supports needed
Amelix LEG_armor_upper_back.STL  -print 2x 20%infill, supports needed
Amelix LEG_armor_lower_front.STL  -print 2x 20%infill, supports needed
Amelix LEG_armor_lower_back.STL  -print 2x 20%infill, supports needed
Amelix LEG.STL                                             -print 2x 20%infill, supports included in the model
Amelix HULL.STL                                          -print 1x 20%infill
Amelix HIP.STL                                               -print 2x 40%infill
Amelix GUN.STL                                            -print 1x 20%infill
Amelix FOOT.STL                                           -print 2x 40%infill
Amelix TURRET_ring.STL                          -print 1x 20%infill
Amelix TURRET_ball.STL                          -print 1x 40%infill
Amelix TURRET.STL                                    -print 1x 20%infill, supports included in the model
Amelix SOCKET.STL                                    -print 5x 20%infill",59114,steyrc
0,17762,axe for toys,"my first 3d printed 
printed using 3d cube",61069,renan_rocha
0,17763,I do....,i set out to create a really awkward ring......i hope you dont need to get anything out a pocket while wearing this beaut. ,27226,Preston Buffalo
0,17764,Sacred Pendant,i made this using meshmixer and tinkercad,27226,Preston Buffalo
0,17765,Thinker w/ diamonds,Rodins original needed something more..........,27226,Preston Buffalo
0,17766,geometric clown face ring,i just couldnt stop...... so i thought it deserved to be on a ring. ,27226,Preston Buffalo
0,17767,Bayonetta Gun,Love is Blue Gun Bayonetta medal,62450,nikko3d
0,17768,Iphone Charger Stand Ver 2,Iphone Charger Stand Ver 2!!,30910,superneojk
0,17769,Low Poly Rat,This low poly rat was designed as a childrens toy or to be put on display for all you rat lovers.,60374,Jason Rich1
0,17770,Retro Mario Mushroom,"SummaryThis is a quick design I have made from a picture, if you want something like this contact me at- tomrubberduck@gmail.com",32894,tomrubberduck
0,17771,Batman Throwing Star,This was designed as an actual size Batman throwing star which was intended to be put on display or used as an accessory to a costume.,60374,Jason Rich1
0,17772,BMW m3 GTR rim and tyre (18/1),"A replica of a rim from a BMW M3 GTR, scaled to fit die cast model cars... these can't be purchased anymore so a client came to me with the idea... The tyre is just a random slick tyre design to fit.
*NEW* , i've added the rear wheel rim and tyre as well, has more width and the dish is deeper.. now it's a pair :)
Maybe you collect model cars? Scale: 18/1. 
RIM - Layer height: 0.08 / Perimeters: 1 / Infill: 100% / Print Speed: 25mm/s 
TYRE - Layer height: 0.1 / Perimeters: 2 / Infill: 0% / Print Speed: 70mm/s",18964,jonoburgers@gmail.com
0,17773,Trolley Token,"Simple double ended trolley token in three denominations £ coin, US quarter Dollar and One Euro. I have only checked the £ version , the others sized from Dimensions on the internet.The pound one works fine tried at Tesco, M&S local garden centre. The others I haven't tried for the obvious reason. I thought the double ended idea would give a sensible grip area and as it was plastic actually double the life of the token as you can use it both ways. I never put a key ring hole in it as I didn't think it would be such a good Idea to have your keys hanging on the trolley, better to keep it in your pocket or purse.
More Things to make at www.3dprinterclocks.com",46074,Woodenclocks
0,17777,One hand Gundam or G.I. Joe Chain Gun,Especially used by Gundam action figures. It gives  a fearsome figure of someone's Gundam. The design originated from the Terminator Salvation movie.,58163,Vincent De Joya
0,17778,Laser Cannon,"Two Handed Laser Cannon for Gundam Toy Models. Inspired by the Aliens 2 movie, Smart Gun.",58163,Vincent De Joya
0,17779,open rc f1 tribal flame body art,I designed these tribal flames to spruce up the body of your open rc f1 car.,28058,delukart
0,17780,Adafruit protoboard holder,"SummarySliding holder for the Adafruit Perma-Proto Breadboard, quarter to full-size (not Altoids small mint).",27006,Matthew Joseph Andrews
0,17781,Adafruit Protoboard bracket,SummaryHolding bracket for the Adafruit perma-proto breadboard. Should fit all sizes except for the Altoids Small format.,27006,Matthew Joseph Andrews
0,17782,Working Ocarina,"SummaryAnother Ocarina, fully working. Entirely made with surfaces in 123Design. Must be printed with support ONLY on the bed or would be impossible to remove inside.. or setup supports manually. Sound as i hoped! I learn something about the Labium before design it on 123D Design. Slices with Simplify3D, printed on Rostock Max V2 - BQ PLA Orange.Print SettingsPrinter Brand: SeeMeCNCPrinter: Rostock MAX BYOERafts: NoSupports: YesResolution: 0.2Infill: 15%Notes: Place supports only from the Bed. There is an option on the Slicer to prevent supports over the model.",54191,Renato Tarabella
0,17783,Male Torso,SummaryLooking on the web for a Male Torso i found this one on DeviantArt http://fumanshooh.deviantart.com/art/FREE-Male-Torso-446229227 so i converted it with Cinema4D for the print in a high poly count model.,54191,Renato Tarabella
0,17784,Glass Holder for an exhibitor refrigerator,Summary2 Little piece to replace older original parts of a refrigerator. Added another version of the main holder.,54191,Renato Tarabella
0,17785,Glass holder replacement,SummaryThis is a pre-test to see if the measure match. I just made this piece without any measure... so it's work in progress.,54191,Renato Tarabella
0,17786,icecream star,SummaryIce cream star easy to print. after printing just fill it with ice cream and serve it outPrint SettingsPrinter: opilionesRafts: Doesn't MatterSupports: Doesn't Matter,27803,by ctrl design
0,17787,display ST7735 box arduino,"SummaryThis is a box for ST 7735 128x160 pixel color display. There is also the 3d model of display, that can be used to create other type of box.Print SettingsPrinter Brand: RepRapPrinter: PRUSA I3 r2Rafts: Doesn't MatterSupports: YesResolution: 0.2Infill: 100Notes:",28474,Lele
0,17789,"1.25"" eyepiece holder (with T2-thread)",SummaryEyepiece holder with female T2-thread. You have to tap the hole with M4 thread and use a nylon hexagonal bolt (M4).Print SettingsPrinter: Vertex K8400Rafts: NoSupports: NoResolution: 0.1 mmInfill: 40%,46631,Paul Gerlach
0,17790,Filter wheel - 5 positions (for 1.25 inch filters),"Filter wheel with five positions for 1.25 inch filters. Female T2 thread on both sides.
This is an updated design. It's equiped with spring-loaded ball bearing click stops which provides a better and more stable positioning of the filters.
A stainless steel spring (7.5 mm diameter and a length of approx. 20-25mm is used.",46631,Paul Gerlach
0,17791,T2 Male-Male Thread Adapter with adjustment ring,SummaryGender changer. Allows you to convert a female T / T2 thread into a male T / T2 filter thread. The additional ring lets you adjust te orientation of the attached device.Print SettingsPrinter: Vertex K8400Rafts: NoSupports: YesResolution: 0.1 mmInfill: 50%Notes: Keep support well away from the thread (Distance XY: 1-1.3mm). Printing this thread can be tricky. Please print slowly!,46631,Paul Gerlach
0,17792,1.25 inch nosepiece T-2 with filter thread,SummaryThe nosepiece has an external T-2 thread on one end for attaching to T-2 system components. This is an updated version that no longer needs structural support for printing.Print SettingsPrinter: Vertex K8400Rafts: NoSupports: NoResolution: 0.1 mmInfill: 40-50%Notes: Printing this thread can be tricky. Please print slowly!,46631,Paul Gerlach
0,17793,Truck,"SummaryA truck with a container, simple! The 'making of' : https://youtu.be/AbU-FuwKQGY A second version with doors and wheels moving will be available within summer 2016 or even sooner if you like it, tell me in the comments!Print SettingsPrinter Brand: UltimakerPrinter: Ultimaker 2Rafts: Doesn't MatterSupports: Yes",51363,zephir
0,17794,PacMan Arcade,"SummaryA fun Pacman Arcade map that, if you have the time, can put into an animation. Here is the animation I made : https://youtu.be/6FO3iovxYgA Source files: Arena : https://www.tinkercad.com/things/5Rpy9XiY9ph-pacman-game PacMan : http://www.thingiverse.com/thing:13008/#files Ghosts: http://www.thingiverse.com/thing:821095/#files",51363,zephir
0,17795,Chair,"SummaryIt's a chair, simple!",51363,zephir
0,17796,Tuck Shop Coin,"SummaryCustomized version of http://www.thingiverse.com/thing:127588 Created with Customizer! http://www.thingiverse.com/apps/customizer/run?thing_id=127588 and then edited in tinkercad to add the ""1"" hole.InstructionsUsing the following options: RELIEF = 1.0 DIAMETER = 35 TOP_TEXT = Tuck Shop TEXT_HEIGHT = 5.0 BOTTOM_TEXT = One Item THICKNESS = 3.0 REVERSE_TOP = SPACING = 0.8 REVERSE_BOTTOM =",18306,Pierce Ferriter
0,17797,Nest protect cable box for wired version,"SummaryThis is a simple box designed to put between the nest protect version 2 and a ceiling if you are having trouble hiding all the cables. I found that my in house wiring was ""messy"" to say the least, after I attached the cables there was not enough space to hide them all in the gap in the ceiling, so decided to print a small box to be able to hide the cables in and make my life easier.Print SettingsRafts: NoSupports: NoResolution: .3Infill: 20%Notes: Easy print, its mostly going to be hidden so quick and easy",18306,Pierce Ferriter
0,17798,Cute Octopus candy holder with mouth,"SummaryI've added a kawaii mouth to increase cuteness.
It is a remix of http://www.thingiverse.com/thing:261943",27116,JevyanJ
0,17799,Toast microSD,"SummaryMicro SD adapters toast, the best complement for Thor-ster SD Although you can print of a piece, is not recommended because it would have to use supports and space for microSD is very small. It is very easy to damage the piece to remove them. Instead it is better to print on both parts and glue them later. If ABS is used, put a little acetone in parts with a brush and press. PLA would have to use glue. Tostadas adaptadoras para microSD, el mejor complemento para la Thor-ster SD. Aunque se puede imprimir de una pieza, no es recomendable porque habría que usar soportes y el espacio para la microSD es muy pequeño. Es muy fácil dañar la pieza al quitarlos. En lugar de eso es mejor imprimir las dos partes y pegarlas después. Si se usa ABS, poniendo un poco de acetona en las partes con un pincel y presionando se pega fácilmente. Con PLA habría que usar pegamento.Print SettingsPrinter Brand: RepRapPrinter: Prusa SteelResolution: 0.2",27116,JevyanJ
0,17800,Thor-ster SD,SummaryA winged toaster SD. This remix was necessary :D I have mixed two things: Thor-ster: [http://www.thingiverse.com/thing:943878] Toaster SD Card Holder: [http://www.thingiverse.com/thing:946454] Print SettingsPrinter Brand: RepRapPrinter: Prusa SteelSupports: Yes,27116,JevyanJ
0,17801,Clothes Line Elevator,"SummaryPeople says that the best way to tend a shirt is in a hanger, in order to make it easier iron them. But I don't like clothes pull on the ground, so to resolve it here it is... Clothes Line Elevator. Clothes Line Elevator has two different positions. With only print one you can put in these two heights, just change the corner where is inserted. To give more consistency, you can put two at the same time in both corners, but the second have to be print in mirror mode. (Ok, you can put a pair of socks, but that is not a particularly elegant solution) -------------------------------------------------------------------------------------- ES La gente dice que es mejor tender las camisas en una percha para que sea más fácil plancharlas. Pero no me gusta que la ropa rastree por el suelo, así que para solucionar este problema llega... Clothes Line Elevator. Clothes Line Elevator tiene dos posiciones. Imprimiendo una sola pieza puede colocarse en ambas alturas sólo con cambiar la esquina en la que se inserta. Para darle más consistencia pueden colocarse dos a la vez una en cada esquina, pero habría que imprimir una de las piezas en modo espejo. (Vale, puedes poner un par de calcetines, pero no es una solución especialmente elegante)Print SettingsPrinter Brand: RepRapPrinter: Prusa SteelRafts: NoSupports: NoResolution: 0.2Infill: 25%",27116,JevyanJ
0,17802,Fabrikator E3D Fan Deflector to the top,"SummaryThis is a fan deflector for the E3D hotend, having the air to the top avoid ABS wrapping.",51634,ghi001
0,17803,Fabrikator Closed Chamber upgrade,"SummaryAim was to upgrade fabrikator to a closed chamber, to have a constant t° for printing. This is lessimportant for PLA, but is important for ABS, Polycabronate. Also it has reduce the noice a lot. It's still possible to access from the top easly You need to drill your slef the holes, and trace it (easy) What's needed: Plexiglass 4mm: Left part: 20 x 24 cm Right Part: 20 x 24 cm (do not insert screw in top right, ot od not block stepper motor) Top: 24.5 x 5 cm (Two times) 21 x 5 cm (Two times) 24.3 x 21.8 (drill in center 6mm) Front door: 26 x 22.5 cm 26 x 4 cm I used 7x M3 nylon + bolts for the sides 16x 2,9mm x 9.5 mm metal screw Print following parts: 1x door lock 2x charnière 4x coin 4x supportcote 2x Support_90_long 2x Support_90_court See pictures for assembly Usage: for pla i keep t° inside arround 31°C, 1 Layer 63°C Other 40°C Door open 2cm.",51634,ghi001
0,17804,Little Bird,"SummarySculpting little bird on Blender 3D If you want detailed printing object such as smiling beak, scaling please.Print SettingsPrinter: CREATABLE D2Rafts: NoSupports: Doesn't MatterResolution: 0.1mmInfill: 20%How I Designed This",45113,Despild
0,17805,Mini Knight,SummarySD style Mini Knight The Turtle in picture is this -> http://www.thingiverse.com/thing:1301808Print SettingsPrinter: CREATABLE D2Rafts: YesSupports: YesResolution: 0.1mmInfill: 20%Notes: Scale 250%,45113,Despild
0,17806,Pencil Holding Turtle,SummaryTurtle who can hold the pen/pencil. The knight in picture is this -> http://www.thingiverse.com/thing:1301815Print SettingsPrinter: CREATABLE D2Rafts: YesSupports: YesResolution: 0.1mmInfill: 20%Notes: Scaling 200%,45113,Despild
0,17807,Button box,"SummarySimple, round and very useful botton shaped box.Print SettingsPrinter Brand: RepRapPrinter: Prusa i3Rafts: NoSupports: NoInfill: 10",22125,hm3dp
0,17808,Simple hook,"SummaryThis simple hook was created to hang on the inside of my closet door to hold a coat, but can also be used to hold various other objects. I have include the 123d design file as well as the str incase anyone would like to customize to their needs.",51662,brennensmallwood5@gmail.com
0,17809,Tape holder 2,SummaryThe second more refined version of the tape and caliper holder. Made to fit more snuggly on the Micro M3D printer and hold a roll of tape or a spool and a caliper.,51662,brennensmallwood5@gmail.com
0,17810,Large spool holder,SummarySpool holder for lager spools. There are 3 separate files. One that is a complete holder and the other two files are the version in the picture.,51662,brennensmallwood5@gmail.com
0,17811,Blue tape holder,SummaryPrintable accessory that can hold a roll of blue tape and caliper on a M3D Micro printer.,51662,brennensmallwood5@gmail.com
0,17812,Lulzbot Taz 4 - 5 Tool Head storage,"SummaryNeed a place to store extra extruder tool head for Lulzbot Taz 4- 5 … I.E flexidually, flexistruder, dual extruder, or spare. Assembly video in instructions. Tool head storage spot for Lulzbot Taz 4 - 5 extruder tool. Utilizes a lock key to secure the holder to the rail. no screws or bolts required File Descriptions: extruder_storage_set_V2: full set including key locks and clip extruder carrier: Single piece (tool carrier) keylockA_V3: single piece (Rail lock side A ) keylockB_V3: single piece ( Rail lock side B ) Extruder lockV2: single piece ( tool hold clip )Print SettingsPrinter Brand: LulzBotPrinter: TAZ 5Rafts: NoSupports: NoResolution: .2Infill: .2Post-Printing",51711,shawn_overton
0,17813,Lulzbot Taz 4 or 5 top Filament spool holder Solid version,"SummaryThis is an alternate version of filament spool holder without the intricate inside cutout design for easier printing. This version also includes a lock keys to keep it secure to rails. Original version: http://www.thingiverse.com/thing:1342770 Spool holder for top rail of Lulzbot Taz 4 or 5 or any printer with a 20mm rail. No screws or bolts required. I have included a files for spool rod but a 1/2"" pvc cut to 156.5 mm works also. File Descriptions: SimpleSet_with_Rod: full set of Simple version with a spool rod SimpleSet_without_Rod: full set of Simple version without spool rod SideA_solid: single piece Simple version ( Side A ) SideB_solid: single piece Simple version ( Side B ) SideA_key_V2 : single piece version 2 ( Side A lock key ) SideB_key_V2 : single piece version 2 ( Side B lock key 'same as side A' ) rod : single piece ( spool rod )Print SettingsPrinter Brand: LulzBotPrinter: TAZ 5Rafts: NoSupports: YesResolution: .2Infill: 15 percentPost-Printing",51711,shawn_overton
0,17814,Lulzbot Taz 4 or 5 top Filament spool holder,"SummarySpool holder for top rail of Lulzbot Taz 4 or 5 or any printer with a 20mm rail. files include 2 versions. Version 1 does not have a rail lock. version 2 utilizes a lock key to secure the holder to the rail. no screws or bolts required. i have included a files for spool rod but a 1/2"" pvc cut to 156.5 mm works also. Simpler solid version without inctricut cutouts can be found at http://www.thingiverse.com/thing:1343314 File Descriptions: filholder_Setwithrod : full set of version 2 with a spool rod filholder_Setnorod : full set of version 2 without spool rod sideA_V2 : single piece version 2 ( Side A ) SideB_V2 : single piece version 2 ( Side B ) SideA_key_V2 : single piece version 2 ( Side A lock key ) SideB_key_V2 : single piece version 2 ( Side B lock key 'same as side A' ) rod : single piece ( spool rod ) set_V1 : Set of version 1 "" no key locks "" sideA_V1 : single piece ( Version 1 Side A ) SideB_V2 : single piece ( Version 1 Side B )Print SettingsPrinter Brand: LulzBotPrinter: TAZ 5Rafts: NoSupports: YesResolution: .2Infill: 15 percentNotes: supports only needed in rod notch when printed in the default orientation with flat side down.Post-PrintingTime Lapse printTime lapse print",51711,shawn_overton
0,17815,Lamp switch holder,"SummaryIf you are tired to follow the wire to find the lamp switch, just screw this holder and put the switch in. It works for 60mm long switch. I designed it with Onshape, you can make your copy and modify it if needed : https://cad.onshape.com/documents/abcb5db3f434767cb3acd236/w/83e63a23b40387c20361632f/e/080f9d07297314a0ade8b362",16113,Denis Geral
0,17816,zmr250 quad landing gear,"SummaryI did this one last summer, just havnt uploaded it until now. Its a easy to change in field landing gear, presses on the arm at the litle hole for landing gear, and uses a zip tie to keep it in place! hope u like it!",39323,niklas_ramström
0,17817,AG Tbar Socket Handle,"Summaryinsert your favorite 1/4"" sockets into this handle. I made it primarily to use with hobby model building and maintenance. For miniquad multirotors I use: 5/16 or 8mm socket : changing out props on a m5 locknut 7/32 or 5.5mm socket : tightening a m3 locknut",31785,Antigravity Racing
0,17819,Creatorbot Dual Switch Filament Sensor,Dual switch filament sensor for Cratorbot 3D printer to replace problematic original sensor.,64354,TrailGator
0,17820,Tile connectors for 3D dungeons,"SummaryThe pictured dungeon walls are NOT in this entry as they are designed by Tom Tullis for his ""Dragonlock"" system. The new part is the connection system. These files are for people designing their own tile system for 3d dungeons",64402,talismancer
0,17821,"Small Cart 28mm - fits 1"" base",SummaryA small cart to go with the Plow Horse at http://www.thingiverse.com/thing:40537 The wagon wheel is designed to use a toothpick as an axle. Superglue all in place.,64402,talismancer
0,17822,Pseudo-Dragon 1:1 scale(?),SummaryThis is a remix of Michael Perez's amazing Drogon from Game of Thrones. Here: https://www.myminifactory.com/object/drogon-from-game-of-thrones-6660 Since I wanted to make a D&D pseudo-dragon for a Xmas gift I tacked on a scorpion tail made by Alliecat2012 here: http://www.thingiverse.com/thing:269177 Enjoy!,64402,talismancer
0,17823,Simple Bar Stool 28mm for Openforge,SummaryThis is an ugly remix of the stool designed by Aaroninclub to make it printable at a size suitable for 28mm. Print at least six at a time to allow the plastic to cool between layers.,64402,talismancer
0,17824,Simple Bar Tavern Set 28mm for Openforge,SummaryA simple bar set for 28mm gaming. Print with support under the free ends of the foot rails.,64402,talismancer
0,17825,Bed unmade 28mm for Openforge,SummaryMade from scratch in 3ds Max. 45mm long. Print on it's head with support.,64402,talismancer
0,17826,Serpent Cauldron,SummaryA bit rough but I removed the writing and cigarette notches from the original. Works with Openforge,64402,talismancer
0,17827,Guitar Pick Display Stand,"This is a simple little item intended to display collectable guitar picks. 
Image shows PLA (red), ABS (white) and HIPS (blue) prints.",64414,celano
0,17828,AMSAT Diplexer,This is a box and cover I created with 3mm thick walls there are already pre-inserted holes for three SO-239 connectors. The Box's internal measurements are 100mm x 70mm x 40mm. This was designed for an AMSAT diplexer.,60469,toddbmobile
0,17833,"Ipad, iphone, tablet stand / holder / dock","Holder/stand/dock for ipad, iphone, other tablets & smart phones, which allow viewing tablet / phone screen hand-free. 
The default model was tested with iPhone 6 / iPhone 6s, iPhone 5 / iPhone 5s, iPad Air, iPad Air 2, Samsung Tab S, Sony Xperia, in landscape and portrait modes. The customised ""strawberry"", ""orange"" and ""kiwi"" are also tested with iPhone 6, iPad Air 2 and Samsung Tab S. 
To make multiple colored stripes, I paused the printing at the right layer, changed the filament with different color, then continued, then repeated again for other color(s). For example, if printing with 0.3mm layer thickness for default model, there would be 54 layers to be printed; I changed the filaments at the end of layer 18 and layer 36 to make three colored stripes.",64438,Trần Thế Trung
0,17835,Modified big hands Wolverine Claws Dual action,A modified version of the extendable wolverine claws for bigger hands and longer claws. I took the original design studied it and then re-drew it from scratch for bigger hands.  from the beginning of my wrist to the tip of my middle finger is 4 inches. Hope you can use it. still works great and is best printed in GETP. Original credit goes to leFABshop.,51940,Sitherus
0,17838,St. Valentines present,Gift for St. Valentine's Day. It's 12 cm high and 60 cm lenght,22459,stas_pimenov
0,17839,Superman Ring (sizes US 6 - 12),"Superman Ring
This model has been designed as US size 10. I have also provided scaled version for US sizes ranging from 6 to 12 according to this ring size chart but these have not been tested.
The smaller sizes may pose a tricky print as with anything small/thin.",16362,Endless3D
0,17841,decorative mat,"Layer height(mm)-0,15 Shell thickness(mm)-0,4 Fill density-100% Nozzle-0.4mm",50132,a_kuhta
0,17842,Salt dehumidifier,"This is a salt dehumidifier for storage boxes.
Normally when I put things away for storage in the garage or in the attic, I put my stuff in a plastic box with lid and then I put in a small can with some calcium-chloride salt. This is great at keeping the air inside the box at a low humidity and the stuff in the box free of mold.
However metal cans and salt is not great together so I made this plastic salt container. It has a top and a bottom. The top contains the salt that absorbs the humidity in the air. It has a small hole in the bottom so water can drip down in the bottom part. The two parts are sealed with a O-ring and held together with three bolt and can be separated so you can empty out the water when it is full.
Note. The size of the holes are made for a brass insert. I will publish a version with smaller holes shortly.
You can read more about it here http://metal4plastic.com/blogs/insert-blog",64653,lars.andersen
0,17843,Ninjabot Part I,"Custom action figure for your 3D printer! 
It consists of two parts because of the maximum number of file upload limitation from Pinshape. 
- 77 parts, fully functioning 16 points of articulations
- Easy to assemble
- Step by step manual instructions
- Swappable parts
- USB powered wireless LED 
- Tesla pancake coil, transistor, resistors and a small fan
Filament used - 3mm eSUN PLA & Taulman T-Glase",56818,pyos3d
0,17844,Ninjabot Part II,"Custom action figure for your 3D printer!
It consists of two parts because of the maximum number of file upload limitation from Pinshape.
- 77 parts, fully functioning 16 points of articulations
- Easy to assemble
- Step by step manual instructions
- Swappable parts
- USB powered wireless LED
- Tesla pancake coil, transistor, resistors and a small fan
Filament used - 3mm eSUN PLA & Taulman T-Glase",56818,pyos3d
0,17845,Mega-kit for Ninjabot,"Swappable Megaman parts for Ninjabot!!
For complete assembly, please download Ninjabot Part I and II!!",56818,pyos3d
0,17847,iphone 6 holder for movie watching,"I don't like holding my phone on a plane watching movies.  Wanted rounded edges for storage consideration.  Only works on iphone 6 regular size.  A bit tippy for the extra large version of the iphone 6.  I put a hole in the back so you can drop a pen back there.  The little heart was put in the front because of valentines day.  I put nail polish in the recess to make it bright red.  Looks right, although I'll probably update this with a skull or something for guys if anyone comments with a good idea.",700,keithferguson
0,17848,Dash Cryptocurrency keyring,"Befor printing it: You might wanna scale it to 150-200% otherwise it's pretty tiny!
My second, Dash print upload. Finally I got the logo right :) Support Dash currency and wear this keyring!",59603,ZyLoC
0,17849,logo almeria,Summarylogo de la provincia de almeria,64693,ivan albuixech saez
0,17850,funda samsung s6,Summaryfunda para samsung s6 con logo del nissan gtr,64693,ivan albuixech saez
0,17851,simbolo pont aeri,"Summarysimbolo de pont aeri y llavero del mismo pero de una escala de 0,5",64693,ivan albuixech saez
0,17852,vaso con cara de castor,Summarycubo de dados con una cara de un castor.,64693,ivan albuixech saez
0,17853,TRANSA CABELO,ITS GOOD,64702,jonas_dall mollin
0,17854,60cc Syringe Universal Paste Extruder,"Wanted a way to quick swap out 60cc Syringes to and from the extruder.
NOTE!!! This is still a work in progress.no extensive testing has been done.
I have texted only crepe batter so fare.
Parts needed
Nema 17 Stepper Motor Bipolar 2A 84oz.in 48mm
Stainless Lead Screw with Plastic Nut (http://www.surplusgizmos.com/Stainless-Lead-Screw-...
60cc Syringe Universal Paste Extruder (http://www.amazon.com/gp/product/B017JL6DW6)",15155,Anthony Pray
0,17855,plant cell,I had to do a plant cell for a science project. feel free to use for the same purpose. if used in a contest please give credit to Carson Meyer for making,64628,Mr. LoLz
0,17857,Homo Hipster,bearded skull,33640,hermida70
0,17858,Austrolopitecus hipster,bearded skull,33640,hermida70
0,17859,"Y-Splitter 1/2""","Y-Splitter with 1/2"" flange for use with 1/2"" ID tubing.
I noticed there wasn't a compatible splitter from 3Dponics so I decided to make my own.  I'm using this with 1/2""x5""/8"" tubing and it works perfectly.
Print Settings:
No supports if oriented standing up like a Y
Infill shouldn't make a big difference
Enjoy!
Designed with Onshape",3761,mmoestre
