,0,1,2,3,4
0,16435,Balanza Antigua,SummaryRestauración de balanza antigua,52949,Alfons
0,16436,Clamshell seat,A variation of the Clamshell design. Two halves of the shell are molded together to make an open shell in the form of a seat.,28250,daleervin3
0,16437,Ball in a Cage Puzzle,"An interlocking block puzzle from the 1940's. Try to disassemble the interlocked pieces and get the ball out of the cage!
The files are the individual blocks. Print 2 of fig 3, 5, 6, and 7, as well as 4 of fig 4. Then assemble the pieces and add your own ball printed or one you have lying around (it needs to be 17-18 mm in diameter) ",28250,daleervin3
0,16438,Prayer,SummaryPrayer for the world,18777,frederic_poignie
0,16439,Eggs chair,Summaryeggs chair,18777,frederic_poignie
0,16440,Cool Cube,This is a small cube with a sphere in the middle. The objects are printed as one print but two separate pieces so that the sphere is free to move.,51662,brennensmallwood5@gmail.com
0,16441,Round medieval shield for Playmobil,This is a round medieval shield for playmobil knights. I made them for the guests of the party with their name on it and also used them as place cards on the table.,50995,Atran Beluc
0,16442,LEGO-compatible jester hat,"Print with the printer's highest resolution. Support is needed.
The model's inside dimensions are slightly larger because my printer makes inside diameters a bit too small. If your printer makes exactly right size holes, you might need to scale the model down a bit.",29329,Isotalo
0,16443,Bird Feet Phone Stand,"Want something different to hold your phone? Try my bird feet stand.
Will take phones up to 72mm w x 11mm d. There is a hole for the charger plug that should fit most models.
I printed mine at 0.3 layers but 0.1 is better (duh.). 3 perimeters, 40% infill. Needs support.",14881,mybrainhurts
0,16446,Optical illusion,SummaryOptical illusion,18777,frederic_poignie
0,16447,Nerdy Coasters,"Do you have crazy engineering parties or just need somewhere to pace your drinks in your man cave. You can relax, because now you can print your own cool nerd coasters. It may not be as cost effective, but it sure is cool. They can also make a cool gift for holidays or you can sell them at a bizarre for like 10 a pack of 5. I am still working on the holder for them though. Please buy them. Your support helps me immensely.",27018,Wszx
0,16449,Keychains,"Two keychains with two phrases ""moon of my life"" and ""my sun and stars"".",30817,Ryšard Poplavskij
0,16450,Waffenträger auf E 100 (parts for printing),"SummaryМашина Waffenträger auf E 100 выдуманная, хотя орудие существовало, корпус E 100 тоже был в металле. Если взглянуть на проект как на Flakpanzer E-100, то есть как на ЗСУ. 12,8 см зенитное орудие было опытным, но возможно уже сразу задумывались способы его мобилизации. База Е 100 с лёгкостью бы выдержала сильную отдачу такого уровня, когда даже ""Тигры"" могли оказаться под некоторым сомнением. Однако ни 12,8 см зенитное орудие, ни сверхтяжёлый танк Е 100, ни уж тем более установка опытного орудия на опытный танк не были испытаны и, конечно же, не пошли в серию из-за массы недостатков.",33509,h.puhachou
0,16451,Dynamo housing for windturbine,"My own design of a windturbine housing. A normal dynamo of a bicycle fits in it, aswell  the windvane and the pole its has to stand on. I have used the reinforced shell thickness, 25 % filling  because of the windforces it has te resist. Excuse my English writing please",45205,rick_kanters
0,16452,Mini Skateboard Halfpipe (techdeck),This is a mini skateboard (techdeck) halfpipe. ,43436,jeremy.design
0,16453,Mini sai blade set,"SummaryHello, I made this sai set for me. With the stand them looks preaty cool, I guess. In this pink colour the blade is very garish and unique. Many girls (Electra, Milena, Gabriell >from Xena<) use this weapon. And don't forget Raphael the tini ninja turtle. :-) Download and use if you want. The size is small fit the fingers to play with it. Please don't forget to upload your make.Print SettingsPrinter: CTCRafts: YesSupports: YesResolution: 0,2Infill: 60Notes: For the blade I use 0,2 resolution and full support. For the stand no support needed, I use 0,3 resolution.Post-PrintingRemove the support carefully.",41925,bolemiki
0,16454,EL DIABLO BONG,"Little Bong Designed I sculpted up. Let me know how it turns out cats and kittens (what?)
Make hole for grommet and add your smoking _ (glass bowl, Wooden pipe etc) *see picture*
Have any comments or criticism , please leave below.
If you do make one of these and intend to use it please make sure you pick a safe filament.  ",19111,Carmelo Nazario
0,16455,WW Wheels with 10 degree negative camber,SummaryWW Wheels with 10 degree negative camber 08.01.2016 Updated speedbar profile 12.01.2016 Cut some inserts for speedbar bolt&nut to set closer to upright,28902,Vasil S Losev
0,16456,Hangglider small wheel for 28 mm round speed bar,SummaryHangglider small wheel for 28 mm round speed bar.,28902,Vasil S Losev
0,16457,Hangglider wheels for AEROS round speedbar,SummaryHangglider wheels for AEROS round speedbar I use it on my Aeros Stealth 14W3 With VG use both Left and Right. Without VG you need only Left set.,28902,Vasil S Losev
0,16458,Hangglider wheels for WW profile speedbar,SummaryHangglider wheels for WW Slipstream speedbarInstructionsAll bolt and nuts M4 size.,28902,Vasil S Losev
0,16459,Stormtrooper Head Keychain,a remix of http://www.thingiverse.com/thing:1169476,16033,alexander_onghocgan
0,16460,Manoeuvre A,"Manoeuvre is sculpture or Art sculpture to 3D print to add some Modernity to anyone's home. 
It can also be usefull in holding or putting things on or hanging things on such as watches, Bracelets, Jewelry or sticky notes  . the Shape and form may be sharp and edgy but it is designed to bring attention to it as what ever you decide to put on it will be remembered is there. ",53396,heather_celeste
0,16461,Stereoscope,This is another Sculture to add some Futuristic Modernity to your home. Your imagination makes the object function with the form.,53396,heather_celeste
0,16462,Snowflake,Holiday Ornament. It can be used to decorate your office or your house. ,50058,MakePrintable
0,16467,Tree Candle Holder,Tree Candle Holder. It can be used to hold your candle or light. It will make a great decoration around the house.,50058,MakePrintable
0,16468,Hat Candle Holder,Designed to hold candles. ,50058,MakePrintable
0,16469,Santa Sleigh Candle Holder,Santa Sleigh Candle Holder Decoration ,50058,MakePrintable
0,16470,Bell Candle Holder,Bell shape candle holder. It works well for holding candles or lights and makes a nice decoration around the house. ,50058,MakePrintable
0,16471,3D Printing Pen Gauntlet,"3d printing pens can;t compare to the exactness of a 3d printer, but instead give you the ability to create 3d printed objects in a free form mode. I think that it's rather annoying having to print with your the filament trailing behind you along your wrist and arm so i devised a plan. Now you can put your filament in a spool and load it into a spot holder located own your wrist. You also have filament guides located on the back of your palm. The two fingers that are actually there allow for contact along the buttons for a more interactive feel and you also have scrapers along those fingers for quick removal off hard surfaces.",27018,Wszx
0,16472,Gift Box,Christmas decoration gift box.,50058,MakePrintable
0,16473,Umbrellar handle,Print and glue it instead of your umbrella handle. Check the size of your shaft first))),52100,alexander_polak
0,16474,USB charger new body,New body for HTC original charger. You'll need brass inserts 2.5 mm and screws as well. ,52100,alexander_polak
0,16475,1960's Sport Seat Bucket Seat (Cobrette),"This is a model of a classic 1960's Sports Car seat.
The seat has been scaled so the width of the seat is 1 mm.  This allows the purchaser to size the width of the seat to fit their particular model.  If you seat needs to be 35 mm wide then just scale it up by 35.
The original size of this seat was 565.15 mm (22.25"")  so, if you are printing a 1/8 scale model of this seat then you should just divide 565.15 by 8 and that will result in your scaling factor (70.64).  If you are printing a 1/12 scale model of this seat then just take 565.15 and divide by 12 and you get a scaling factor of 47.1
https://sites.google.com/site/tdrhtmllearn/home/u-... This link will take you to our website catalog where more info for this product can be found.",19129,TDR Innovations
0,16476,Gnome child,To celebrate Runescape's 15th Birthday here's a Gnome child bust.,18938,trevor_wilkinson
0,16477,Rottweiler dog head,Rottweiler dog head for 3D printing,53488,attila_erdélyi
0,16478,"V.2 Flex Fingers, Swivel Thumb Prosthetic Hand","SummaryThis is the latest version of a work-in-progress prosthetic hand that incorporates flexible fingers, adaptive grip, flexible gauntlet, mesh palm and rotating thumb. The fingers, palm mesh and gauntlet are designed to be printed in flexible filament only. The filament used in the photos is TPU. You can size the fingers by scaling them before slicing. The photo shows a 125% gauntlet, a 120% palm with two 110% fingers, two 115% fingers, one 120% finger arranged in an approximation of an actual hand. The mesh palm is scaled the same percentage as the palm or can be printed larger for a bigger pocket.Print SettingsRafts: NoSupports: YesResolution: .3Infill: VariedNotes: The revised .stl files now utilize a ball joint attached finger/thumb. The fingers have been enlarged at the base, tapered to the tip and also incorporate a textured bottom for better gripping ability. Silicone ""tippies"" will also aid with grasping objects. The ovals are now mildly compressible to better conform to odd shapes. The thumb is made to swivel in its socket so that it can either oppose the palm or align somewhat parallel and still function according to user needs. The photo is outdated....
Palm is PLA with 30% infill printed at 200C with support touching the build plate. The fingers are printed on their side in TPU at 230C with 17% infill and support from the build plate. The gauntlet is printed on end with brim for stabiliity in TPU, 30% infill at 230C. The whipple tree, tensioner pins and wrist connectors are all printed in PLA. To eliminate ""angel hair"" from TPU ooze I used a heat gun. Flame also works but is neither as effective nor clean as the heat gun method.Post-PrintingAssemblyThe fingers print whole and snap into the palm with no further assembly except running a line from the fingertip through the palm to the whipple tree behind the palm. The whipple is then connected to the gauntlet. The thumb is a direct line from finger to gauntlet through the palm. Monofilament works best for actuation purposes. I used 50# monofilament for the fingers and 80# monfilament for the thumb. Also, I think that crimps work best for tying off the various lines. You can use either one line per two fingers (looping around one of the whipple sides for each pair, then the finger ends can be crimped) or individual lines crimped at the whipple. Fingertip crimps will fit inside the finger structure for safety. Care needs to be taken when adjusting the thumb in relation to the palm so that all fingers can fully close and re-open cleanly.How I Designed ThisCredit to:Vladimir for his Gauntlet and whipple designs and profbink for his ""Osprey Hand""",52720,1d1
0,16479,20x20 V Wheel Bracket for Magnetic Conversion,"SummaryConvert a standard 20x20 frame extrusion to a V Wheel, magnetic arm system at minimum expense. Spheres are 5/8"".InstructionsUsing standard 24mm V wheels on standard 20x20 extrusion can be done by printing one complete Carriage Set for each tower. The carriages are set for 5/8"" Spheres and utilize a belt drive. The photos show basic construction. The lower belt attachment is done with one 6mm wide spacer held by a small metal screw (1/2"" long) directly into the carriage. The upper mount uses the same screw size to a narrower spacer and goes to the belt with an adjustable tie wrap. The wheels are mounted with asymmetric spacers, the smaller one to the front or inside of the delta and the taller one to the rear. This allows the front carriage piece to ride on the 20x20 for extra stability (room for a piece of slippery tape for smooth travel) and will keep the rear rear carriage from hitting the 20x20 on the back side. Note: things fit tightly, but the carriage should move pretty freely once everything is assembled. You will need 5mm screws (or 10-24, US) and everything may need a touch of finesse for the best fit. I epoxied the spheres in place and put a dab of CA on the flags. Works perfectly so far....",52720,1d1
0,16481,ROBO 30mm parts fan mount for e3d v.6,SummaryThis 30mm fan mount is designed to fit the ROBO 3D X carriage fitted with an e3d v.6 hot end. It snaps into place on either side of the extruder. Dual fans provide a balanced flow of parts cooling air on either side of an e3d v.6 hot end. It can be additionally secured by a zip tie through the carriage and around the fan duct lip.,52720,1d1
0,16482,1.75mm Filament Guide Pulley,"SummaryThis is a handy way to guide or change the direction of 1.75mm filament. No bearing necessary. After printing, use a piece of filament for an axle. The filament feed can go either under or over the wheel as necessary.Can be mounted with either a screw or double sided tape. This a remix/alteration of a bracket by Zeek 911 and a wheel from Creative Things.",52720,1d1
0,16483,Flashforge Creator Pro Magnetic Door Latch,"SummaryI was tired of cracking my door (you can see the crack in the picture) because I would forget to unlatch the holder I printed off a while ago as one of the first accessories for my printer. So I designed up this simple magnetic door latch. It uses 2 Neodymium 1/2 x 1/8 inch Disc N48 Magnets. One super glued to the door, and the other hot glued into the holder. 1) Remove the center screw (2.5mm hex) from the front frame of the FFCP Printer. 2) Insert screw into holder and screw all the way down. Its supposed to be tight. 3) Screw the holder back into the printer, and position the holder facing downward, and tighten down the screw. 4) Using the holder to turn (do not use the screw), unscrew the holder. 5) Hot glue the magnet into the holder (keep the other magnet attached to this one) 6) Once cooled, again using the holder, screw it back into the printer. It should be nice and tight, facing downward. 7) Place a small drop of super glue on the other magnet and open the door and hold it against the magnet for a few minutes.Print SettingsPrinter: Flashforge Creator ProRafts: Doesn't MatterSupports: NoResolution: .1000Infill: 25%",41946,RJ_Make
0,16484,"Dremel VRT1 2.5"" Shop Vac Hose Adapter","SummarySimple adapter for the Dremel VRT1 to allow the use of a standard 2.5"" shop vac hose. Print SettingsPrinter: Flashforge Creator ProRafts: Doesn't MatterSupports: Doesn't MatterResolution: .2000mInfill: 15%+Notes: ABS. Depending on your printer you may need to use supports. Print thread end up.How I Designed ThisMy father-In-Law designed this using ProE",41946,RJ_Make
0,16485,TaoTronics TT-HS07 To Supereyes B005 Mount Adapter,"SummaryHere's a simple mount for the Supereyes B005 Microscope to attach to the TaoTronics TT-HS07 Aluminum Arm.Print SettingsPrinter: Flashforge Creator ProRafts: Doesn't MatterSupports: YesResolution: .2000mInfill: 25%Notes: Speed: 55.0/msPost-Printing'Building the Box'The mount will need to be super glued to the body. I will, in a later version, design a 'glue-less' mount. Most likely using a sliding drawer system. This will also allow the use 1 mount for many bodies.How I Designed ThisDesignI designed this in Fusion 360 and Printed with Simplify3D",41946,RJ_Make
0,16486,MySensors Sensebender Micro Case,"SummaryIt's by far complete, but here is the first revision. There are few design errors, but the overall main case works. Sorry about the terrible pictures.. EDIT: V2. Case is smaller, and lighter (much thinner walls) and includes mounting tabs (instead of the rear mounting holes). I also added some side ventilation holes. Added a PIR Top",41946,RJ_Make
0,16487,Flashforge Creator Pro Internal Camera Mount,"SummarySimple camera bracket that utilized the Flashforge Creator Pro table back plate. I made this into 2 pieces to avoid printing a major support system. You will still need to supports, but only for the small area that attaches to the back plate. Notes: ABS, 30% Infill Instructions1) Camera Used: ELP 1280*720p 1.0 Megapixel Mini IP Camera (Amazon 26.00) but any similarly dimensioned camera should work. 2) Super glue the camera ramp (angle piece) to the support (puts the camera at a better angle) 3) Use double sided foam tape to attach camera to camera ramp.",41946,RJ_Make
0,16488,COFFEE CUP XL,"Tired of getting a fresh tims coffee and having the bottom leaking?
Here's a coffee cup that's the exact size of a timmys XL
I uploaded 2 models (1 blank cup and 1 embossed with tims logos)
NO COPYRIGHT INFRINGEMENT INTENDED.
just a fan of timmys.",20942,atarka
0,16489,Khem Ra Khu Monks (18mm scale),"Cat people! With swords! These guys are part of a monastic order of human-animal hybrids that await the return of the Gilded Redeemer (a mysterious space-god of questionable validity).
These characters were modeled for our sci-fantasy tabletop RPG, Wayfarer: Things Beyond Wonder and for Wayfarer Tactics. If you want to print a 28mm scale version, just scale it up by 166.6%.
We've set up a Patreon page for anyone who's interested to help fund us so we can keep making free and open sourced games like Pocket-Tactics, Wayfarer Tactics. and others, not to mention the growing catalog of gaming miniatures that you can use for whatever you want! (Psst... we take requests and commissions...)
Enjoy!",1031,Dutchmogul
0,16490,Filament Support for Raise N2,"SummaryI'm still learning my way around my new dual-extruder Raise N2, but one thing that quickly became obvious is that the sharp angle that the filament makes into the extruder tower when using the built-in spool holders is problematic in that it can lead to breakage of brittle material or slippage of soft material. This Thing allows fitment of 4mm PTFE tubing to establish a minimum filament bend radius. Works with top cover on or off.",44418,julia
0,16491,"Jeemp Hundo, Zero Syndicate Boss (18mm scale)","Kingpin of the Zero Syndicate's Freespace smuggling ring, Hundo is a ruthless crime lord belonging to an unknown (and heavily modified) alien species.
This character was modeled for our sci-fantasy tabletop RPG, Wayfarer: Things Beyond Wonder and for Wayfarer Tactics. If you want to print a 28mm scale version, just scale it up by 166.6%.
We've set up a Patreon page for anyone who's interested to help fund us so we can keep making free and open sourced games like Pocket-Tactics, Wayfarer Tactics. and others, not to mention the growing catalog of gaming miniatures that you can use for whatever you want! (Psst... we take requests and commissions...)
Enjoy!",1031,Dutchmogul
0,16492,Vortex Manipulator,"SummaryReplica of Captain Jack Harkness' vortex manipulator from the Doctor Who TV series. The model has a void and separate buttons in case you want to add electronics, the hole in the center will fit a round 3mm LED bulb.",53572,ronagoldberg
0,16493,Mars Gallant H90,"SummaryReplica of Macross prop Mars Gallant H90. The model can be configured to either the handgun or the rifle. The mechanics are complicated and untested, you'll need a spring for the trigger and the magazine latch.",53572,ronagoldberg
0,16494,Howard GU-11 Gun Pod,SummaryReplica of the Howard GU-11 Gun Pod from Macross.,53572,ronagoldberg
0,16495,Colonial Blaster,SummaryReplica of the Colonial Blaster from the original Battlestar: Galactica TV series. I've left voids to add an LED to the barrel and a micro switch and battery in the grip.,53572,ronagoldberg
0,16496,Neelix Phaser,SummaryReplica of the Phaser prop used by Neelix on Star Trek: Voyager.,53572,ronagoldberg
0,16497,Asuran Pistol,SummaryReplica of the Asuran Pistol prop from Stargate: Atlantis. Original File: https://3dwarehouse.sketchup.com/model.html?id=c3934648424b6cd3fae947e64ee50374,53572,ronagoldberg
0,16498,Particle Magnum,"SummaryReplica of the Particle Magnum used by Ronon Dex in the TV show Stargate: Atlantis. I'm still working on all the electronics, it can be printed as a prop with out them. All holes fit a 3mm LED bulb.",53572,ronagoldberg
0,16499,Big Baby,"SummaryReplica of the ""Big Baby"" gun prop from Hellboy II: The Golden Army. Provide your own real screws/bolts where indicated. There are three places for springs, 2 tension springs for the trigger and the lever, and one compression spring for the cylinder lock, see the artwork. Models for the shells provided too.",53572,ronagoldberg
0,16500,Andorian Phaser Rifle,SummaryReplica of the Andorian Phaser Rifle from Star Trek Enterprise. Original model: https://3dwarehouse.sketchup.com/model.html?id=bf2a6201e0416450e4773d7a183337d9 Created by: https://3dwarehouse.sketchup.com/user.html?id=1139712671490400336548116,53572,ronagoldberg
0,16501,Jem'Hadar Rifle,SummaryReplica of the Jem'Hadar rifle prop from Star Trek:Deep Space Nine.,53572,ronagoldberg
0,16502,Holy Brass Knuckles,SummaryReplica of the brass knuckle prop from the movie Constantine.,53572,ronagoldberg
0,16503,Star Trek Enterprise: MACO Pulse Rifle,SummaryReplica of the MACO Pulse Rifle from the TV Show Star Trek: Enterprise. Original model: https://3dwarehouse.sketchup.com/model.html?id=a94026bb6b47a47ce4773d7a183337d9 Original Artist: https://3dwarehouse.sketchup.com/user.html?id=1139712671490400336548116,53572,ronagoldberg
0,16504,Andorian Phase Pistol,SummaryReplica of the Andorian Phase Pistols from Star Trek: Enterprise. Originally created by MorBius (https://3dwarehouse.sketchup.com/user.html?id=1139712671490400336548116) Original file (https://3dwarehouse.sketchup.com/model.html?id=984192f3d47504e5e4773d7a183337d9),53572,ronagoldberg
0,16505,Captain Nemo's Underwater Gun,"SummaryReplica of the underwater gun from Disney's 1954 release of 20,000 Leagues Under the Sea. Print 4 copies of part 8 and add your own hose at the back of the gun.",53572,ronagoldberg
0,16506,17th Century French Musket,"SummaryRemixed for a High School theatrical performance of the Three Musketeers. Scaled to 60"" long, 1524mm.",53572,ronagoldberg
0,16507,Star Trek Enterprise: Phase Pistol,SummaryReplica of the Phase Pistol used in the TV show Star Trek Enterprise with removable power pack. The trigger can be glued in or mounted on a spring. Here's a link to the screws: http://www.tamperproof.com/categories/snake-eyes-spanner.html Grip edited on 10/07/15,53572,ronagoldberg
0,16508,Angel Blade,SummaryReplica of the Angel Blades from the TV Show Supernatural,53572,ronagoldberg
0,16509,Fantasy Circle Crown,SummaryFantasy Circlet Crown,53572,ronagoldberg
0,16510,Cardassian Disruptor,SummaryReplica of the Cardassian Disruptor prop from Star Trek: The Next Generation.,53572,ronagoldberg
0,16511,Grendel Staff,"SummaryReplica of the staff carried by the character Grendel from Dark Horse Comics, created by Matt Wagner. Will fit on a 3/4"" dowel.",53572,ronagoldberg
0,16512,Grendel Prime Mask,"SummaryReplica of the mask worn by Grendel Prime from Dark Horse Comics, created by Matt Wagner.",53572,ronagoldberg
0,16513,Ironman Mark I Helmet,SummaryReplica of the Ironman Mark I Armor Helmet. Updated 9/11/2015,53572,ronagoldberg
0,16514,Battlestar Galactica Pin Variation,SummaryReplica of a Battlestar Galactica Pin variation.,53572,ronagoldberg
0,16515,Battlestar Galactica Pin,SummaryReplica of a Battlestar Galactica Pin.,53572,ronagoldberg
0,16516,Defiance Lawkeeper Badge,SummaryReplica of the Lawkeeper Badge from the TV Show Defiance. Updated on 05/27/15,53572,ronagoldberg
0,16517,Bajoran Phaser Rifle,SummaryReplica of the phaser rifle carried by the Bajoran Defense Force from Star Trek: Deep Space Nine,53572,ronagoldberg
0,16518,Bajoran Phaser,SummaryReplica of the phaser carried by the Bajoran Defense Force from Star Trek: Deep Space Nine,53572,ronagoldberg
0,16519,Weirding Module Voice Unit,SummaryReplica of the Weirding Module Voice Unit from the 1984 Dune movie.,53572,ronagoldberg
0,16520,Weirding Module Hand Unit,SummaryReplica of the Weirding Module Hand Unit from the 1984 Dune movie.,53572,ronagoldberg
0,16521,Atreides Pistol,SummaryReplica of the hand gun used by House Atreides in the 1984 Dune feature film.,53572,ronagoldberg
0,16522,The Phantom Skull Ring,SummaryReplica of the Phantom Skull Ring movie prop from The Phantom.,53572,ronagoldberg
0,16523,The Phantom Ring,SummaryReplica of the Phantom Ring movie prop from The Phantom.,53572,ronagoldberg
0,16524,The Phantom Belt Buckle,SummaryReplica of the Bely Buckle movie prop from The Phantom.,53572,ronagoldberg
0,16525,Fantasy Crown,"SummaryGold colored with jewel ornaments, war crown or dwarf themed.",53572,ronagoldberg
0,16526,New South Wales Fireman's Brigade Wrench,SummaryThis is a replica of the wrench prop used in the movie Mad Max 2.InstructionsThe flange lip glues onto the flat side of the socket and the socket is attached at a 90 angle from the plane of the wrenches flat side.,53572,ronagoldberg
0,16527,Rocketeer Helmet,SummaryThis is a replica of the helmet from the Disney film Rocketeer. Supply your own weldments and lenses.,53572,ronagoldberg
0,16528,Halo Pelican,"SummaryThe other halo pelican stl on the interwebs is broke hard. Bad file.. won't slice, won't print. Nevermind its a hard print even if you could fix it. SO.. I sliced it in half. One half had all kinds of broken stuff in it.. the other half was fine. Here is one half and it's mirror.. works great! Even in the print of the one this is remixed from you can see the messed up window. Non manifold to beat hell and won't fix easily.",53587,Ben r
0,16529,Land rover defender ash tray replacement,"SummaryOk... think I've got this. Was an error causing it to be a bit offset. rebuilt it. Bare with me, I haven't taken a cad class or messed with cad since 1994 This version is 27mm deep below dash. I think that should work. At least for MOD rovers. There might be junk in the dash on more fully appointed rovers. Also added a 1"" ball mount for a RAM style arm. Just a work in progress. InstructionsFreecad!",53587,Ben r
0,16530,Display stand,SummaryThing to hold a glass painted ball. Added feet and conical cutaway.,53587,Ben r
0,16531,Simple bird feeder,"Summarythe roof is a bit difficult to print. I'm going to change it. Once printed, it works fine. Just too shallow for a printer to print nicely. That said, once I fix the roof, I will fix the hole. I forgot to cut a hole through one of the constituent components. Its a quick 2-3 mm layer that needs drilling. You can see in my orange printed version; my computer crashed half way through due to an accidental click on my behalf. Printed a bit and plastic welded it on. String trimmer line for a hanger, but the base is wide enough to survive sitting on a picnic table or something. I can't remember the exact dimensions, but roughly 200mm diameter and 200mm high.",53587,Ben r
0,16532,My Barba' Paint,SummaryMy Barba' Paint,18777,frederic_poignie
0,16533,DOG,DOG,21201,kirit_shingala
0,16535,SOUTH BEND LATHE MODEL 9C ( 1937-1940 ) HALF NUTS CAM LEVER,"Summarythis is a replacement part for a South bend lathe model 9C that I just received, this part was missing so made a replacement out of ABS PLA may be stronger. I made it in 2 halves and glued them together with ABS juice. I will have other pieces for this same lathe, change gears, cross slide nut, top slide handle, Plus whatever I need to replace because it is missing or worn out. My lathe was made between 1937 and 1940.",37629,TIMBOLOGIST
0,16536,lcd holder,lcd holder left,53664,Hakancalis Calis
0,16537,colorful lampshade,lampshade designed as part of a complete concept colorful lampshades. This lampshade is also one of the study models for an kickstarter campaign later this year. add yourself an E27 socket size: top width 60mm height 160mm width under 200mm printed with a Opiliones delta printer layer height: 0.8mm filmanent: PLA by ctrl design Design & 3D print: by ctrl design,27803,by ctrl design
0,16538,vertical vane,fun toy,53727,Faruk Hannan
0,16539,Yellow Submarine,"This design is printable with or without supports that is leaving marks depending on the material and the strength and shape of the supports.  To achieve this print whith the railing on top would have to make the model 15cm long.
el diseño es imprimible con o sin soportes dejará más o menos marcas dependiendo del material y de la solidez y forma de los soportes. Para lograr imprimir la baranda que esta en la parte de arriba habría que hacer el modelo en unos 15cm de largo",26915,Juan Abalde
0,16540,El nido del Aguila - Atlantida - Uruguay,"The city of ATLANTIDA was founded in 1911 but its population increased only since 1939 , when the Italian Natalio Michelizzi bought the total of the lands that were not yet urbanized and gradually founded the first hotels in the area. They were a time when Europe was the worst war and then both Montevideo and neighboring Buenos Aires investments were ideal for old world who wanted to flee the war.
The Eagle , as the locals call it , was originally a house , a favorite refuge of Natalio Michelizzi pioneering spa . His project was conducted by Juan Torres by artisanal means . The huge eyes are the windows of the living room , from which the open sea directly observed. It's easy to plunge into the peace of this place to contemplate the horizon through those eyes, away from the world , just listening to the murmur of the sea The solitary bird has spawned many myths and legends , some disturbing . It was said of a time that construction had been directed a A chapel. Also rumors that was for a time haunt of smugglers and hay who came to believe it was included a Nazi enclave UN A tail confusion due one Hitler had a house in the German Alps Also called Eagle's Nest.
This is an excerpt from an interview with Juan Torres who made the place by order of Natallio Michelizzi : ""Mr Juan ... What is really El Aguila (the eagle)?"" - I was just a fleeting impression or flashed his eyes almost blind with new life?
- ""¿El Aguila ... It's nothing like what you imagine or what people think."" - Replied, with the abruptness of the doctor who made the diagnosis of an incurable disease or wise, sick of hearing a thousand times the same stupid question from a student stupid.-
- ""And what is it?""
- ""A whim ... nothing more than a whim of a very special man ... a simple idea that was transformed into a chimera ... only that Michelizzi Natalio, who was practically the inventor of this resort, me. he asked to be built in the bottom of the garden of his house called ""El Barranco"" which bordered on the beach- a niche two meters by two, to place there a Madonna thought bring Buenos Aires and never came ... a niche ... a box ... a kind of chapel ... a place, as he said ""for women wanting to lay flowers and light candles are removed"" .-
After that Juan makes a living waters 4 to 4 meters by 4 and Natalio returning from Buenos Aires where his family was met with prompt room, he liked it and asked me to open an archway at the side and add a bedroom ... I did as requested ... I was then figured it was a good place for friends and wanted a kitchenette and a bathroom ... They are also made. When the building was soon looking a long time was silent. Then he said: - ""How about, Torres, now if you make me an eagle on top?"" - ""One that?"" I replied - ""An eagle ... and covered with stones to look like feathers."" And he left. In a company that had more sculpture than architecture, I built on the hipped roof a sort of wooden mold shaped like the head of an eagle, so I lined inside with stone, I unfolded the iron and I poured the concrete. I left that will set and, by removing wood there was the eagle! "" At that time the expression of Juan Torres was of great happiness. He seemed to be looking at a vision that youth returned within himself and energy.-
:::I went This place several times when i was a child it´s only about 70km from the place I live. I was always curious. By the way , the fact that it is old , it is you rebuild , that is stone , which is an eagle , who could have done and how?
Today bigger and perhaps understanding all this. And with the possibility of having a machine that prints the way I say. I pay tribute to this Natalio who believed in the impossible and John the one that doit majestically . ( I also call me Juan hehe) . I did not understand very well if you have to say where would like to visit and that is the price or if the prize is a trip to this place. I would Travel to anywhere that has a similar mystique and appears as a model in this contest. Or just to visit a center of 3d printing in some place like myminifactory why not? hehe",26915,Juan Abalde
0,16541,Vaterra Ascender Bronco Fenders,"These fenders are designed for the Vaterra Ascender Bronco Body. They will properly fit the Bronco in the Stock configuration.
Printing: Front fenders w/ supports, Rear fenders wo/ supports, floorboards wo/ supports flat
Hardware:
Front Fender: 2x 3x14mm cap, 2x 3x6mm cap, 2x 3x4mm cap, 2x 3mm lock nut Rear Fender: 2x 3x6mm cap Floorboards: Shoo Goo, CA Glue, velcro or other adhesive to attach. To mount, you will need to drill on 2.75-2.8mm hole in the top of each shock tower to secure it with the 3x6mm cap screws.",10489,Adam @ Spare Time Hobbies
0,16542,Graber i3 - Z Rod Support,SummaryZ Rod Support for Graber I3 You need Bearing Pack(5x11x4) for it.,49151,marcelo_diniz
0,16543,XT60 Protector,SummaryProtetor do conector XT60 Femea.,49151,marcelo_diniz
0,16544,Samsung S6 Cable Protector,SummaryProtetor para cabo de dados Original Samsung.b,49151,marcelo_diniz
0,16545,Graber I3 - X Axis Belt upgrades,SummaryAlguns upgrades para ajuste da tensão da correia do eixo X da Graber i3,49151,marcelo_diniz
0,16546,asymmetrical vase,"layer 0.2mm, perimeter 1mm",49982,den
0,16547,Pinshape Logo,This is just the Pinshape logo and name!,14971,caitlin_le
0,16548,House turtles,"SummaryThis is a small house that looks like a garage, I have created for the relaxing break of my small turtles.",53812,diego alcon
